Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2023,9,Sant Andreu,59,el Bon Pastor,185,9010,..,3,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9010,..,3,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9010,..,3,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9010,..,3,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9010,..,3,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9010,..,3,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9010,..,3,12,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9010,..,3,12,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9010,..,3,13,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,0,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,1,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,1,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,2,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,8,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,9,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,5,1,9,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,10,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,11,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,12,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,12,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,1,15,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,2,1,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,2,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,2,3,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,2,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,2,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,2,9,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,2,9,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,2,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,0,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,0,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,1,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,1,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,2,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,3,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,7,3,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,8,3,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,5,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,8,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,5,3,9,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,10,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,11,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,12,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9011,..,3,13,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,0,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,0,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,1,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,1,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,2,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,2,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,5,1,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,3,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,5,1,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,5,1,5,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,8,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,7,1,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,9,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,9,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,10,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,13,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,13,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,15,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,1,16,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,2,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,2,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,2,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,2,5,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,2,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,2,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,2,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,0,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,0,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,1,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,1,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,2,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,2,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,6,3,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,7,3,3,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,7,3,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,13,3,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,13,3,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,7,3,5,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,8,3,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,19,3,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,5,3,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,8,3,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,7,3,8,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,7,3,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,9,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,9,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,10,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,11,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,11,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,12,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,13,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,13,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,14,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9013,..,3,15,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,5,1,0,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,0,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,1,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,5,1,1,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,2,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,2,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,6,1,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,8,1,3,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,5,1,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,5,1,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,6,1,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,5,1,5,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,5,1,8,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,9,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,9,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,6,1,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,6,1,10,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,6,1,11,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,11,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,12,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,12,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,14,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,1,14,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,0,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,5,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,9,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,9,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,2,12,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,20,3,0,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,12,3,0,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,32,3,1,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,24,3,1,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,18,3,2,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,22,3,2,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,32,3,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,25,3,3,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,69,3,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,127,3,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,82,3,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,151,3,5,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,76,3,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,124,3,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,59,3,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,83,3,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,39,3,8,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,75,3,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,35,3,9,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,42,3,9,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,31,3,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,20,3,10,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,15,3,11,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,14,3,11,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,7,3,12,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,7,3,12,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,5,3,13,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,3,13,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,3,14,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,3,14,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,3,15,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9014,..,4,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,0,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,1,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,2,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,2,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,3,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,5,1,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,5,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,5,1,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,9,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,10,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,11,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,11,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,14,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,1,16,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,2,2,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,2,3,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,2,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,2,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,2,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,2,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,2,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,2,8,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,0,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,0,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,6,3,1,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,8,3,1,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,10,3,2,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,2,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,3,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,6,3,3,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,5,3,4,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,9,3,4,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,12,3,5,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,8,3,5,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,5,3,6,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,5,3,6,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,9,3,7,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,6,3,7,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,8,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,8,3,8,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,9,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,9,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,10,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,10,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,11,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,11,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,12,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,13,1
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,14,2
2023,9,Sant Andreu,59,el Bon Pastor,185,9015,..,3,15,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,0,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,0,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,4,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,5,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,6,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,6,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,7,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,7,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,8,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,9,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,10,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,14,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,2,4,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,2,4,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,2,5,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,2,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,3,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,4,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,4,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,5,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,6,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,6,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,7,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,7,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,8,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,8,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,9,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,9,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,11,1
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,11,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,15,2
2023,9,Sant Andreu,60,Sant Andreu,186,9016,..,3,17,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,0,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,3,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,4,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,4,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,5,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,6,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,6,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,8,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,9,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,13,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,17,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,19,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,2,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,2,6,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,2,11,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,2,12,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,0,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,1,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,2,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,3,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,3,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,4,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,5,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,6,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,6,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,7,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,7,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,8,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,9,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,10,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,10,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,11,1
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,11,2
2023,9,Sant Andreu,60,Sant Andreu,186,9017,..,3,13,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,1,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,3,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,4,2
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,5,2
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,6,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,6,2
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,7,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,8,2
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,9,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,11,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,13,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,2,11,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,3,0,2
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,3,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,3,5,2
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,3,6,2
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,3,7,2
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,3,8,2
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,3,10,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,3,11,1
2023,9,Sant Andreu,60,Sant Andreu,186,9018,..,3,11,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,0,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,3,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,4,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,4,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,5,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,6,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,6,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,7,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,8,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,9,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,9,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,10,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,10,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,12,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,14,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,2,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,2,5,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,2,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,3,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,3,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,4,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,4,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,5,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,6,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,6,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,7,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,5,3,7,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,8,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,8,2
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,9,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,11,1
2023,9,Sant Andreu,60,Sant Andreu,186,9019,..,3,12,2
